"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"COL359","1","OBJETIVOS DE DESARROLLO DEL MILENIO EN LO LOCAL","2012-01-15","start-actual","2015-12-15","end-actual","United Nations Development Programme","DAC","Colombia","COL","430","Other","Implementation","2012","2015","193668.673087",""
"COL360","1","Diseño, Estructuración y validación de la Oficina Técnica de apoyo Presupuestario (OTAP) del Congreso de la Repíblica","2013-05-22","start-actual","2015-05-22","end-actual","Inter-American Development Bank","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2015","371848.982708",""
"COL361","1","Mejora de la gobernanza, la transparencia y la rendición de cuentas en proyectos de educación en Colombia.","2012-03-13","start-actual","2014-09-13","end-actual","World Bank","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","370821.753019",""
"COL362","1","Fortalecer al MRE en temas multilaterales como UNASUR, CAN, y Consejo de Seguridad de Naciones Unidas","2011-01-21","start-actual","2013-07-21","end-actual","International Organization for Migration","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2011","2013","166574.0",""
"COL363","1","PROYECTO DE FORTALECIMIENTO DEMOCRÁTICO FASE II","2010-03-02","start-actual","2014-07-02","end-actual","United Nations Development Programme","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2010","2014","713109.470119",""
"COL364","1","Sistema Nacional de Informacion de Infancia y Adolescencia","2012-07-03","start-actual","2013-06-03","end-actual","United Nations Children's Fund","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","183720.141629",""
"COL365","1","Fortalecimiento de políticas públicas de seguridad en Colombia","2010-11-01","start-actual","2013-07-01","end-actual","UNODC – United Nations Office on Drugs and Crime","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2010","2013","202731.540433",""
"COL366","1","PROYECTO DE TIERRAS Y PATRIMONIO DE LA POBLACIÓN DESPLAZADA - FASE III-","2013-01-16","start-actual","2015-01-16","end-actual","World Bank","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2013","2015","1032913.84086",""
"COL367","1","Asistencia técnica en protección de tierras","2009-01-01","start-actual","2013-09-01","end-actual","International Organization for Migration","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2009","2013","51748.2365495",""
"COL368","1","Fortalecimiento de las capacidades locales para la construcción de la paz en el departamento de Nariño","2009-09-01","start-actual","2013-06-01","end-actual","UN Women","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2009","2013","286212.251602",""
"COL369","1","Contribución a la estabilización comunitaria en zonas de frontera","2012-07-16","start-actual","2013-06-16","end-actual","International Organization for Migration","DAC","Colombia","COL","110","Education","Implementation","2012","2013","394668.773206",""
"COL370","1","Mujeres constructoras de paz y avance en la implementación de la Resolución 1325 y asociadas 1820, 1888, 1889 y 1960 del CS-SNU, en Colombia en el contexto de la implementación de la Ley de Victimas y Restitución de Tierras","2013-01-01","start-actual","2014-01-01","end-actual","UN Women","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2013","2014","39820.0370742",""
"COL371","1","RECONSTRUCCIÓN ECONÓMICA Y SOCIAL DE EL SALADO","2011-07-01","start-actual","2014-07-01","end-actual","Andean Development Corporation","DAC","Colombia","COL","510","General budget support","Implementation","2011","2014","281040.0",""
"COL372","1","Fortalecimiento institucional del proyecto RedesColombia","2008-05-30","start-actual","2014-12-30","end-actual","International Organization for Migration","DAC","Colombia","COL","130","Population policies / programmes and reproductive health","Implementation","2008","2014","227337.304913",""
"COL373","1","TSI (sigla en inglés TRANSITIONAL SOLUTIONS INICIATIVE) Soluciones transitorias para el desarrollo.","2012-08-01","start-actual","2015-12-01","end-actual","United Nations Development Programme","DAC","Colombia","COL","730","Reconstruction relief (including recovery)","Implementation","2012","2015","490921.858269",""
"COL374","1","SALUD EN EMERGENCIA Y DESASTRES","2012-01-01","start-actual","2014-01-01","end-actual","Pan American Health Organization","DAC","Colombia","COL","740","Disaster prevention and preparedness (including disaster risk reduction)","Implementation","2012","2014","514382.032032",""
"COL375","1","Programa de abastecimiento de Agua y Saneamiento para Zonas Rurales.","2011-07-22","start-actual","2013-12-22","end-actual","Inter-American Development Bank","DAC","Colombia","COL","140","Water supply and sanitation","Implementation","2011","2013","1000000.0",""
"COL376","1","Incorporación del enfoque poblacional en los planes de desarrollo y ordenamiento territorial a nivel nacional, regional y local","2012-01-01","start-actual","2014-01-01","end-actual","United Nations Population Fund","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","292399.931691",""
"COL377","1","ESCUELA TALLER BUENAVENTURA","2011-12-20","start-actual","2014-02-20","end-actual","Andean Development Corporation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2011","2014","166500.0",""
"COL378","1","La musica y la vida: escuelas de musica para jovenes en riesgo.","2010-10-19","start-actual","2014-02-19","end-actual","Inter-American Development Bank","DAC","Colombia","COL","110","Education","Implementation","2010","2014","480019.264501",""
"COL379","1","Incremento El Acceso a La Educación Superior De Población Afro-Colombiana.","2011-07-01","start-actual","2016-07-01","end-actual","Organization of Ibero-American States - OEI","DAC","Colombia","COL","110","Education","Implementation","2011","2016","43333.25",""
"COL380","1","Segunda fase del Programa Pisotón en el municipio de Ayapel, departamento de Córdoba.","2012-10-05","start-actual","2013-06-05","end-actual","United Nations Children's Fund","DAC","Colombia","COL","110","Education","Implementation","2012","2013","55722.5764447",""
"COL381","1","Articulación de la educación media con la superior.","2012-10-01","start-actual","2013-07-01","end-actual","United Nations Children's Fund","DAC","Colombia","COL","110","Education","Implementation","2012","2013","201822.885153",""
"COL382","1","ATENCIÓN INTEGRAL DEL VIH/SIDA","2012-01-01","start-actual","2014-01-01","end-actual","United Nations Population Fund","DAC","Colombia","COL","120","Health","Implementation","2012","2014","207957.444694",""
"COL383","1","MRE - Retorno de Colombianos en Situación de vulnerabilidad y/o desamparo en el Exterior.","2012-09-01","start-actual","2014-09-01","end-actual","International Organization for Migration","DAC","Colombia","COL","130","Population policies / programmes and reproductive health","Implementation","2012","2014","24546.0929135",""
"COL384","1","Fútbol Juntos: Repensar la forma de mejorar la equidad de género en el sistema educativo","2011-08-17","start-actual","2016-02-17","end-actual","World Bank","DAC","Colombia","COL","420","Women","Implementation","2011","2016","1900000.0",""
"COL385","1","Demandas de las mujeres en el desarrollo local, una estrategia de paz en Soacha.","2011-01-01","start-actual","2013-10-01","end-actual","UN Women","DAC","Colombia","COL","420","Women","Implementation","2011","2013","112735.0",""
"COL386","1","Proyecto GEF"" Fondo para las áreas protegidas"".","2011-01-24","start-actual","2014-05-24","end-actual","World Bank","DAC","Colombia","COL","410","General environmental protection","Implementation","2011","2014","2000000.0",""
"COL387","1","ATENCION INTEGRAL A LA MUJER Y AL CONTINUO MADRE, RECIEN NACIDO","2012-01-01","start-actual","2014-01-01","end-actual","Pan American Health Organization","DAC","Colombia","COL","420","Women","Implementation","2012","2014","337659.981492",""
"COL388","1","FORTALECIMIENTO DE LA SALUD SEXUAL Y REPRODUCTIVA Y DERECHOS SEXUALES Y REPRODUCTIVOS EN EL META.","2012-01-01","start-actual","2014-01-01","end-actual","United Nations Population Fund","DAC","Colombia","COL","420","Women","Implementation","2012","2014","94256.9967877",""
"COL389","1","FONDO DE NACIONES UNIDAS PARA LA INFANCIA - UNICEF -Derechos de los niños y Adolescentes","2009-05-12","start-actual","2013-12-12","end-actual","United Nations Children's Fund","DAC","Colombia","COL","160","Other social infrastructure and services","Implementation","2009","2013","537711.216896",""
"COL390","1","Modelo de cuidado integral e intercultural de la Primera Infancia Wayuu","2013-04-24","start-actual","2014-04-24","end-actual","United Nations Children's Fund","DAC","Colombia","COL","160","Other social infrastructure and services","Implementation","2013","2014","15624.8876706",""
"COL391","1","Fortalecimiento de Organizaciones de Base para Combatir la Pobreza.","2010-09-20","start-actual","2016-01-20","end-actual","Inter-American Development Bank","DAC","Colombia","COL","510","General budget support","Implementation","2010","2016","4871684.87589",""
"COL392","1","FORTALECIMIENTO DE LA SALUD Y LOS DERECHOS SEXUALES Y REPRODUCTIVOS EN LA FRONTERA COLOMBO - ECUATORIANA","2012-01-01","start-actual","2014-01-01","end-actual","United Nations Population Fund","DAC","Colombia","COL","120","Health","Implementation","2012","2014","91311.4656381",""
"COL393","1","Uso de la inteligencia epidemiologica con participación social, para fortalecer la gestión del programa, mejorar el acceso al diagnostico y tratamiento y ejecutar intervenciones eficaces para la prevención y control de la malaria","2010-02-01","start-actual","2015-02-01","end-actual","Global Fund","DAC","Colombia","COL","120","Health","Implementation","2010","2015","7379563.73337",""
"COL394","1","Construcción de capacidad institucional y comunitaria para la respuesta preventiva y de servicios de salud, reduciendo la morbi-mortalidad asociada con el VIH/SIDA en los grupos mas afectados.","2010-06-01","start-actual","2015-06-01","end-actual","Global Fund","DAC","Colombia","COL","120","Health","Implementation","2010","2015","2104082.4852",""
"COL395","1","Fortalecer la estrategia Alto a la TB en 46 municipios prioritarios de Colombia","2012-02-01","start-actual","2017-02-01","end-actual","Global Fund","DAC","Colombia","COL","120","Health","Implementation","2012","2017","3035727.73171",""
"COL396","1","AVANZADA COPRECOS LAC: Aumentando Estrategias de Prevención de VIH Basadas en Evidencia Incluyendo Reduciendo Estigma, Discriminación e Inequidad de Género entre los Servicios Uniformados","2010-04-01","start-actual","2015-04-01","end-actual","Global Fund","DAC","Colombia","COL","120","Health","Implementation","2010","2015","1196924.97208",""
"COL397","1","EVIDENCIAS EN SALUD Y CONTROL DE ENFERMEDADES","2012-01-01","start-actual","2014-01-01","end-actual","Pan American Health Organization","DAC","Colombia","COL","120","Health","Implementation","2012","2014","422386.221324",""
"COL398","1","SALUD AMBIENTAL Y ENTORNOS SALUDABLES","2012-01-01","start-actual","2014-01-01","end-actual","Pan American Health Organization","DAC","Colombia","COL","120","Health","Implementation","2012","2014","361917.412353",""
"COL399","1","Datos y análisis de la dinámica demográfica y poblacional","2012-01-01","start-actual","2014-01-01","end-actual","United Nations Population Fund","DAC","Colombia","COL","120","Health","Implementation","2012","2014","77447.8323606",""
"COL400","0","Fortalecimiento en el desarrollo, implementación y monitoreo de las estrategias de gestión integral en salud sexual y reproductiva para el cumplimiento de las metas y los ODM relacionados en el marco de las competencias del Ministerio de Salud y Protección Social.","2012-06-01","start-actual","2013-12-01","end-actual","United Nations Population Fund","DAC","Colombia","COL","120","Health","Implementation","2012","2013","460119.457194",""
"COL401","0","Aunar esfuerzos técnicos y financieros para el fortalecimiento y generación de competencias en los agentes educativos, institucionales, y comunitarios que favorezcan la promoción, garantía y restablecimiento de los derechos sexuales y reproductivos de la población objeto de atención del ICBF, incluidos pueblos indigenas y asi contribuir con la prevención y reducción del embarazo en la adolescencia en el país de acuerdo con lo señalado en el documento CONPES 147 de 2012","2012-09-27","start-actual","2013-09-27","end-actual","United Nations Population Fund","DAC","Colombia","COL","120","Health","Implementation","2012","2013","157094.994646",""
"COL402","1","Medio Ambiente Mundial FONDO FIDUCIARIO DE ACUERDO DE SUBVENCIÓN","2012-03-06","start-actual","2015-08-06","end-actual","World Bank","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2015","3927374.86615",""
"COL403","1","Proyecto Ganadería Colombiana Sostenible - GCS","2010-06-01","start-actual","2015-06-01","end-actual","World Bank","DAC","Colombia","COL","410","General environmental protection","Implementation","2010","2015","595768.587288",""
"COL404","1","APOYO AL DESARROLLO DE UNA ESTRATEGIA PRODUCTIVA Y COMUNITARIA PARA LA PROMOCIÓN DE SERVICIOS AMBIENTALES Y BIOCOMERCIO","2012-09-09","start-actual","2013-09-09","end-actual","Andean Development Corporation","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2013","145018.316933",""
"COL405","1","PIMS 3882 INCORPORACIÓN DE LA BIODIVERSIDAD EN EL SECTOR CORPORACION ANDINA DE FOMENTO - CAFETERO EN COLOMBIA","2010-02-11","start-actual","2014-12-11","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2010","2014","614450.528535",""
"COL406","1","INCORPORACIÓN DEL CONOCIMIENTO TRADICIONAL ASOCIADO A LA AGRODIVERSIDAD EN AGROECOSISTEMAS COLOMBIANOS","2010-04-15","start-actual","2015-10-15","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2010","2015","2553293.96011",""
"COL407","1","FORTALECIMIENTO INSTITUCIONAL Y DE POLITICA PARA INCREMENTAR LA CONSERVACION DE LA BIODIVERSIDAD EN PREDIOS PRIVADOS (PP) EN COLOMBIA","2011-05-01","start-actual","2014-12-01","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2011","2014","243681.75",""
"COL408","1","Incorporación de la Agrobiodiversidad en el Sector CORPORACION ANDINA DE FOMENTO - CAFetero en Colombia","2010-02-11","start-actual","2014-12-11","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2010","2014","685256.434002",""
"COL409","1","FORTALECIMIENTO INSTITUCIONAL UTO FASE - VIII","2012-01-26","start-actual","2013-10-26","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2013","270596.128278",""
"COL410","1","APOYO A LA AGENDA COLOMBIANA DE ADAPTACIÓN AL CAMBIO CLIMÁTICO CO-T1150","2010-11-05","start-actual","2013-09-05","end-actual","Inter-American Development Bank","DAC","Colombia","COL","410","General environmental protection","Implementation","2010","2013","919185.82564",""
"COL411","1","Estudio de Impactos Económicos del Cambio Climático en Colombia","2012-03-09","start-actual","2013-09-09","end-actual","Inter-American Development Bank","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2013","490921.858269",""
"COL412","1","PROYECTO DEMOSTRATIVO PILOTO PARA LA GESTIÓN INTEGRAL DE LOS RESIDUOS DE SUSTANCIAS AGOTADORAS DE LA CAPA DE OZONO - SAO","2012-08-15","start-actual","2015-12-15","end-actual","United Nations Development Programme","DAC","Colombia","COL","430","Other","Implementation","2012","2015","1173303.24126",""
"COL413","1","Adaptación a los impactos Climáticos en el Reglamento de Agua y Abastecimiento del Área de Chingaza- Sumapaz- Guerrero.","2012-11-01","start-actual","2017-11-01","end-actual","Inter-American Development Bank","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2017","4448488.41871",""
"COL414","1","CAMBIO CLIMATICO CON ENFOQUE TERRITORIAL EN REGION CAPITAL BOGOTA - CUNDINAMARCA","2010-03-01","start-actual","2013-12-01","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2010","2013","250222.808091",""
"COL415","1","Patios Productivos","2013-01-01","start-actual","2014-01-01","end-actual","Sodexo","DAC","Colombia","COL","110","Education","Implementation","2013","2014","27543.6804803",""
"COL416","1","PROYECTO NACIONAL DE EVALUACION CONJUNTA DE ALTERNATIVAS DE DESARROLLO BAJO EN CARBONO","2012-05-01","start-actual","2014-12-01","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2014","419808.881568",""
"COL417","1","Tiempo de Juego va al Colegio","2012-07-01","start-actual","2013-07-01","end-actual","Empower","DAC","Colombia","COL","110","Education","Implementation","2012","2013","40652.2572396",""
"COL418","1","REDUCCIÓN DEL RIESGO Y DE LA VULNERABILIDAD FRENTE AL CAMBIO CLIMÁTICO EN LA REGIÓN DE LA DEPRESIÓN MOMPOSINA EN COLOMBIA","2012-08-15","start-actual","2017-08-15","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2012","2017","1541685.89812",""
"COL419","1","Protección de la Biodiversidad en la Región Suroccidental del Caribe","2009-11-04","start-actual","2014-11-04","end-actual","Inter-American Development Bank","DAC","Colombia","COL","410","General environmental protection","Implementation","2009","2014","3104894.19297",""
"COL420","1","DISEÑO E IMPLEMENTACION DE UN SUBSISTEMA NACIONAL DE AREAS MARINAS PROTEGIDAS (SAMP) EN COLOMBIA","2011-03-15","start-actual","2016-06-15","end-actual","United Nations Development Programme","DAC","Colombia","COL","410","General environmental protection","Implementation","2011","2016","1212500.0",""
"COL421","1","IMPLEMENTACION DE ESTRATEGIAS PRODUCTIVAS INNOVADORAS PARA COMUNIDADES DE RECICLADORES -CASO PILOTO BOGOTA-CUNDINAMARCA","2012-10-22","start-actual","2014-04-22","end-actual","Andean Development Corporation","DAC","Colombia","COL","430","Other","Implementation","2012","2014","244970.007276",""
"COL422","1","Empoderamiento de las Mujeres Jóvenes Afectadas por la Violencia en Colombia: Una aproximación innovadora hacia la Inclusión educativa, social y económica sostenible  Proyecto Golondrina","2010-03-04","start-actual","2013-07-04","end-actual","World Bank","DAC","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2010","2013","302925.85938",""
"COL423","0","Apoyar el proyecto RedesColombia del MRE, que busca fortalecer el capital social entre los colombianos a través de la promoción de la creación de vínculos entre colombianos y personas que tengan vínculos e interés en Colombia para generar un sistema de redes sociales.","2008-05-30","start-actual","2014-12-30","end-actual","International Organization for Migration","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2008","2014","197741.351327",""
"COL424","1","PROGRAMA PARA EL FORTALECIMIENTO COMUNITARIO, EL DESARROLLO LOCAL, LOS DERECHOS HUMANOS Y LA VIDA DIGNA.","2013-01-01","start-actual","2014-01-01","end-actual","MISEREOR","DAC","Colombia","COL","110","Education","Implementation","2013","2014","156005.10904",""
"COL425","0","Aunar esfuerzos técnicos y financieros para fortalecer el desarrollo de las actividades del Plan de Acción Nacional en el marco de los ejes de prevención, protección y asistencia ¿ inmediata- y cooperación internacional de la Estrategia Nacional de Lucha contra la Trata de Personas.","2011-06-21","start-actual","2013-06-21","end-actual","International Organization for Migration","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2011","2013","25000.0",""
"COL426","1","Casa Ensamble","2012-11-01","start-actual","2013-11-01","end-actual","International Organization for Migration","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2012","2013","12341.7755169",""
"COL427","1","Suelos para la Paz","2013-01-15","start-actual","2016-01-15","end-actual","Carrefour Foundation","DAC","Colombia","COL","110","Education","Implementation","2013","2016","121368.409214",""
"COL428","0","Programa para la Erradicación de formas de Violencia contra las mujeres afectadas por violaciones a derechos humanos e infracciones al Derecho Internacional Humanitario en el contexto del conflicto armado colombiano: Verdad, Justicia y Reparación para las mujeres en Colombia.","2009-11-01","start-actual","2014-01-01","end-actual","UN Women","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2009","2014","30998.694392",""
"COL429","1","Mejora de las condiciones de salud de la poblacion vulnerable afectada por el conflicto armado en los departamentos de Putumayo y Nariño.","2012-03-03","start-actual","2014-03-03","end-actual","UN Refugee Agency – UNHCR","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","269.51610019",""
"COL430","1","Mejora de las condiciones de salud de la población vulnerable afectada por el conflicto armado en los Departamento de Putumayo y Nariño","2012-03-03","start-actual","2014-03-03","end-actual","United Nations Office for the Coordination of Humanitarian Affairs - OCHA","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","539.03220038",""
"COL431","1","Protección de Tierras y Patrimonio de la Población en situación de desplazamiento en Colombia","2009-01-01","start-actual","2013-09-01","end-actual","International Organization for Migration","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2009","2013","51748.2365495",""
"COL432","1","Mejora de las condiciones de salud de la población vulnerable afectada por el conflicto armado en los Departamento de Putumayo y Nariño, Colombia / COSUDE 2012  2013","2012-03-03","start-actual","2014-03-03","end-actual","Pan American Health Organization","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","35713.5833454",""
"COL433","1","OPERACION PROLONGADA DE SOCORRO Y RECUPERACION ORGANIZACION PANAMERICA DE SALUD - OPSR 200148"" Enfoque integrado para abordar la inseguridad alimentaria entre hogares muy vulnerables afrectados por el desplazamiento y la violencia""","2012-01-01","start-actual","2014-01-01","end-actual","United Nations World Food Programme - WFP","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","3003718.30107",""
"COL434","1","Apoyo al fortalecimiento institucional del Sistema Estadístico Nacional a través de la implementación del Código Regional de Buenas Prácticas en Estadísticas y la gestión para resultados","2013-07-12","start-actual","2015-01-12","end-actual","Inter-American Development Bank","DAC","Colombia","COL","321","Industry","Implementation","2013","2015","309874.152257",""
"COL435","1","Centro de Apoyo Escolar Soacha","2013-01-01","start-actual","2014-01-01","end-actual","UN Refugee Agency – UNHCR","DAC","Colombia","COL","160","Other social infrastructure and services","Implementation","2013","2014","32736.1383582",""
"COL436","1","Acuerdo No. 000000161.Centro de Apoyo Escolar (CAE)","2012-02-01","start-actual","2012-10-01","end-actual","UN Refugee Agency – UNHCR","DAC","Colombia","COL","160","Other social infrastructure and services","Implementation","2012","2012","12821.8970943",""
"COL437","1","Alternativas de desarrollo humano integral sostenible para la vereda Granizal, municipio de Bello, departamento de Antioquia.","2013-06-27","start-actual","2013-12-27","end-actual","United Nations Development Programme","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2013","361402.092122",""
"COL438","1","FOMIN- Desarrollo de incentivos de mercado para la formalización de la Minería Artesanal Aurífera y de pequeña escala.","2013-03-15","start-actual","2017-03-15","end-actual","Inter-American Development Bank","DAC","Colombia","COL","322","Mineral resources and mining","Implementation","2013","2017","630077.442922",""
"COL439","1","Proyecto Centro de Pensamiento Estratégico Tercera Fase a realizarse entre el Ministerio de Relaciones Exteriores de la República de Colombia y la Corporación Andina de Fomento. Fase 3","2013-01-15","start-actual","2014-01-15","end-actual","Andean Development Corporation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","80567.2795867",""
"COL440","1","Programa Especial de Promoción del Empleo, Reducción de Pobreza y Desarrollo Social en Apoyo a los objetivos de Desarrollo del Milenio (SOF)","2013-08-28","start-actual","2016-12-28","end-actual","Inter-American Development Bank","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2016","516456.920428",""
"COL441","1","Fortalecimiento de la Gestión de Alianzas Público Privadas del Sector de la Inclusión Social y la Reconciliación","2013-07-08","start-actual","2013-10-08","end-actual","Andean Development Corporation","DAC","Colombia","COL","510","General budget support","Implementation","2013","2013","66209.7771988",""
"COL442","1","Fortalecimiento de la red de pequeños agricultores en Nariño , Tierrandina.","2012-07-01","start-actual","2015-07-01","end-actual","Inter-American Fundation","DAC","Colombia","COL","311","Agriculture","Implementation","2012","2015","213975.164833",""
"COL443","1","Celebrar y descubrir: Propuesta de gestión de conocimiento para la innovación","2012-07-01","start-actual","2013-07-01","end-actual","Ford Foundation","DAC","Colombia","COL","321","Industry","Implementation","2012","2013","98184.3716538",""
"COL444","1","Proyecto de formación técnica y vinculación laboral ""HACIA EL EMPLEO""","2013-03-01","start-actual","2013-12-01","end-actual","Children International","DAC","Colombia","COL","113","Secondary education","Implementation","2013","2013","124982.574744",""
"COL445","1","Observatorio de Conflictos Socio-Laborales","2013-01-03","start-actual","2014-01-03","end-actual","Ford Foundation","DAC","Colombia","COL","113","Secondary education","Implementation","2013","2014","309874.152257",""
"COL446","1","El Desafío: Estrategia de generación de renta comunitaria","2013-03-01","start-actual","2015-03-01","end-actual","Lua Nova","DAC","Colombia","COL","113","Secondary education","Implementation","2013","2015","183756.405202",""
"COL447","1","Capacitación para jóvenes en riesgo enfocada a la generación de ingresos en el Tecnocentro Cultural Somos Pacífico","2011-06-02","start-actual","2013-06-02","end-actual","Tinker Foundation","DAC","Colombia","COL","113","Secondary education","Implementation","2011","2013","180000.0",""
"COL448","1","Programa de Género - Women Win.","2012-04-01","start-actual","2013-09-01","end-actual","Women Win","DAC","Colombia","COL","113","Secondary education","Implementation","2012","2013","19636.8743308",""
"COL449","1","Apoyo a pequeños CORPORACION ANDINA DE FOMENTO - CAFicultores del sur del departamento del Cauca.","2012-07-01","start-actual","2014-07-01","end-actual","Inter-American Fundation","DAC","Colombia","COL","311","Agriculture","Implementation","2012","2014","321362.357642",""
"COL450","1","APOYO A PROYECTOS DE GESTIÓN PARTICIPATIVA Y COMUNITARIA DE SOSTENIBILIDAD LOCAL Y REGIONAL EN EL CENTRO DEL VALLE DEL CAUCA.","2013-01-01","start-actual","2014-01-01","end-actual","DKA Austria|Porticus|CCFD – Terre Solidaire","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","131414.188369",""
"COL451","1","Fondo de préstamos a pequeños microempresarios, Alianza con Actuar","2012-01-02","start-actual","2014-01-02","end-actual","Children International","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","94865.7398919",""
"COL452","0","Fortalecimiento y sustentabilidad de la pesca artesanal en Pasacaballos, Ararca y Tierra Bomba como modelo de pesca responsable e incluyente de la ciudad de Cartagena de Indias bajo enfoque de desarrollo con identidad -Etnodesarrollo- (EN CONVENIO CON ECOPETROL)","2012-01-02","start-actual","2013-07-02","end-actual","International Committee for the Development of Peoples – CISP","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","97883.9274766",""
"COL453","1","ALIANZA CARTAGENA - DESARROLLO DE PROVEEDORES PARA LA INDUSTRIA HOTELERA","2010-01-01","start-actual","2014-01-01","end-actual","The Clinton Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2010","2014","413633.621538",""
"COL454","1","Plan NESCORPORACION ANDINA DE FOMENTO - CAFÉ","2010-08-01","start-actual","2015-01-01","end-actual","NESTLE","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2010","2015","4218908.72073",""
"COL455","1","Gobernanza para el desarrollo rural integral de Nariño","2013-03-01","start-actual","2013-10-01","end-actual","Porticus|RIMISP Latin American Center for Rural Development","DAC","Colombia","COL","311","Agriculture","Implementation","2013","2013","124466.117823",""
"COL456","1","Programa de producción y comercialización sostenible para incrementar los ingresos y lograr el empoderamiento social y político de 300 familias campesinas e indígenas de los municipios Piendamó, Cajibío, Caldono y Morales (centro Cauca, Colombia","2012-02-01","start-actual","2014-02-01","end-actual","Foundation for Sustainable Development – FUNDESO","DAC","Colombia","COL","311","Agriculture","Implementation","2012","2014","336006.556674",""
"COL457","1","Creación de una Plataforma Tecnológica y de Servicios de Telefonía Móvil Sostenibles para ampliar el alcance y la efectividad de la intervenciones agrícolas para los Pobres Rurales","2012-08-01","start-actual","2013-08-01","end-actual","Ford Foundation","DAC","Colombia","COL","311","Agriculture","Implementation","2012","2013","245460.929135",""
"COL458","1","Generación de ingresos y sostenibilidad organizacional mediante el cultivo del cardamomo en el municipio de Caramanta - Antioquia.","2012-01-01","start-actual","2015-01-01","end-actual","SWISSAID","CHE","Colombia","COL","311","Agriculture","Implementation","2012","2015","181151.147545",""
"COL459","1","Planeación, organización y soberanía alimentaria en Mongua, Boyacá","2012-10-01","start-actual","2014-10-01","end-actual","SWISSAID","CHE","Colombia","COL","311","Agriculture","Implementation","2012","2014","100758.765879",""
"COL460","1","Desarrollo comunitario integral en tres veredas del municipio de Pueblorrico, Antioquia","2012-06-01","start-actual","2013-06-01","end-actual","SWISSAID","CHE","Colombia","COL","311","Agriculture","Implementation","2012","2013","27272.6729143",""
"COL461","1","Propuesta de Fortalecimiento Institucional de la Secretaria de Planeación Departamental de La Guajira","2012-04-01","start-actual","2013-10-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","147276.557481",""
"COL462","1","Para el desarrollo del liderazgo y el trabajo de preparación del censo","2013-03-01","start-actual","2014-03-01","end-actual","Ford Foundation","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","77468.5380642",""
